H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      526 dzeit  1.03E-10 agej  4.8518E-04
 # t9 =    9.913E+00 rho =    1.005E+10
 # densn  1.10065E+32
 # densp  2.96466E+29
 # densa  1.91531E+31
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  509    52. 115.   1   9.61460E-27  TE115
  510    52. 116.   1   3.14112E-25  TE116
  511    52. 117.   1   8.42608E-24  TE117
  512    52. 118.   1   1.02515E-22  TE118
  513    52. 119.   1   1.52128E-21  TE119
  514    52. 120.   1   1.12893E-20  TE120
  515    52. 121.   1   9.89568E-20  TE121
  516    52. 122.   1   4.59497E-19  TE122
  517    52. 123.   1   2.56757E-18  TE123
  518    52. 124.   1   6.93289E-18  TE124
  519    52. 125.   1   2.39285E-17  TE125
  520    52. 126.   1   3.92190E-17  TE126
  521    52. 127.   1   8.67379E-17  TE127
  522    52. 128.   1   8.18294E-17  TE128
  523    52. 129.   1   9.96879E-17  TE129
  524    52. 130.   1   7.33316E-17  TE130
  525    52. 131.   1   6.37638E-17  TE131
  526    52. 132.   1   2.87856E-17  TE132
  527    52. 133.   1   1.55604E-17  TE133
  528    52. 134.   1   5.10589E-18  TE134
  529    53. 117.   1   7.06764E-29  I 117
  530    53. 118.   1   2.75602E-27  I 118
  531    53. 119.   1   5.88146E-26  I 119
  532    53. 120.   1   1.02877E-24  I 120
  533    53. 121.   1   1.89317E-23  I 121
  534    53. 122.   1   1.95362E-22  I 122
  535    53. 123.   1   2.05453E-21  I 123
  536    53. 124.   1   1.17889E-20  I 124
  537    53. 125.   1   7.21168E-20  I 125
  538    53. 126.   1   2.42546E-19  I 126
  539    53. 127.   1   8.79612E-19  I 127
  540    53. 128.   1   1.79557E-18  I 128
  541    53. 129.   1   3.78541E-18  I 129
  542    53. 130.   1   5.06281E-18  I 130
  543    53. 131.   1   6.31562E-18  I 131
  544    53. 132.   1   5.43667E-18  I 132
  545    53. 133.   1   4.20293E-18  I 133
  546    53. 134.   1   3.05890E-18  I 134
  547    53. 135.   1   9.63984E-19  I 135
  548    54. 118.   1   1.09235E-32  XE118
  549    54. 119.   1   4.77400E-31  XE119
  550    54. 120.   1   2.38726E-29  XE120
  551    54. 121.   1   4.76516E-28  XE121
  552    54. 122.   1   1.48351E-26  XE122
  553    54. 123.   1   2.44777E-25  XE123
  554    54. 124.   1   2.83113E-24  XE124
  555    54. 125.   1   3.60446E-23  XE125
  556    54. 126.   1   2.30495E-22  XE126
  557    54. 127.   1   1.68000E-21  XE127
